movieId,user_tags_top10
81518,carpe diem|death|doctor|lawyer|memento mori|prophecy|thought-provoking
81520,beating|blood|blood splatter|brutality|carrot|champion|fight|fighter|jail|jail cell
81524,crook|gold bar|locomotive|prison|railroad
81535,franchise|mindfuck|stereoscopic 3-d|too many sequels|torture|twist ending|3d|bob*ola|clever|dual-hd video
81537,zach galifianakis|robert downey jr.|road trip|comedy|drug use|unoriginal|banal moral|marijuana|pink floyd|boring
81546,alexander korda|bd-r|married couple|rediscovery|rejuvenation|self confidence|world war ii
81548,new england|vistavision
81562,true story|survival|nature|loneliness|intense|mountain climbing|adventure|james franco|psychology|wilderness
81564,anti-hero|funny|animation|witty|animated|superheroes|heartwarming|superhero|feel good movie|bad to good
81566,depression|postpartum depression
81568,short|world war ii|01/12|05/11|06/11|11/11|12/11|allegory|anti-hitler|anti-nazi
81574,abuse|child abuse|exploitation|murder|pedophilia|revenge|sea|video nasty|violence|witch
81583,bd-r|maid|might like|school|spinster
81585,bd-r|busby berkeley|might like|musical
81587,bd-r|christmas|martial difficulties
81589,bd-r|might like|musical|singing nun|vespa
81591,natalie portman|psychological|atmospheric|dark|surreal|mental illness|ballet|dance|darren aronofsky|creepy
81610,bd-r|might like|musical|old mansion
81613,bd-r|chain fight|might like|sibling relationship
81617,agent|dying|might like
81629,autism|independent film
81637,friendship|sea turtle|animation|global warming|3d|bd-r|nwave 3-d|sea creature|stereoscopic 3-d|underwater
81639,touching story|beautiful performances|hurried ending|pat|philip seymour hoffman
81641,based on a true story|cia|sean penn|naomi watts|politics|corruption|history|doug liman|iraq war|nuclear weapons
81643,barbary coast|cowboy|entertainer|might like|money|montana
81646,bd-r|diving|musical|river thames|scandal|swimmer|swimming pool
81656,moon|dvd-video|fritz lang|future|space travel
81658,belly dancing|michael curtiz|tivo
81660,betamax|camp|cult film|gay|post-apocalyptic|weird
81665,jerzy skolimowski|adultery|bathhouse|diving|dvd-ram|infatuation|london|obsession|sex|sexuality
81667,woman director
81669,allegory|based on a book|bureaucracy|franz kafka
81671,classic|courtroom|flashback|indian|musical|raj kapoor|thief|tramp
81673,nuri bilge ceylan|small town|turkey
81676,manchester united|soccer
81679,suspense|woman director
81681,bd-r|criterion|jesse james|pardon|reward|samuel fuller
81684,budd boetticher|comanche|native american
81688,aids|blood|dream sequence|garlic|independent film|nudity (topless)|vampire
81690,pen-ek ratanaruang|bathroom|chambermaid|cigarette smoking|depression|dream|eroticism|hotel|hotel room|jealousy
81698,christmas|drug dealer|independent film|kidnapping|new york city|ransom
81704,envy|jessica hausner|lourdes france|miracle|pyrenees|silence|woman director
81711,halloween|made for tv
81725,arctic|cinematography|desolation|family death|hot lead character|isolation|metereologist|plot holes|radiation|radio
81733,short
81736,classic|grigori kozintsev|smoktunovsky
81738,based on novel or book|extramarital affair|mikio naruse|poor family|pregnancy
81742,actors|family|foreign|french|magic|witty
81744,based on video game|chase|cia|escape|hologram|hospital|mind control|museum|nurse|prophecy
81751,afterlife|apichatpong weerasethakul|folklore|ghosts|animism|bed|boring|buddhism|dying man|fish
81753,cancer|documentary|library|music|pekka streng|singer-songwriter|to see
81755,animal cruelty|autobiographical|child neglect|coming of age
81768,alexander korda|bd-r|lothar mendes|miracle|san francisco
81770,cat|ghetto|seoul|spirit
81782,happy ending|based on a true story|trains|denzel washington|cinematography|rosario dawson|suspense|thriller|family issues|survival
81784,rachel mcadams|harrison ford|jeff goldblum|diane keaton|annoying characters|distracting soundtrack|entertaining|job offer|news producer|predictable
81786,abbas kiarostami|criterion|estranged father|etaege|getdvd|italian art|pair of earrings|pretentious|senseless|toplist11
81788,thriller|jailbreak|russell crowe|good ending|crime drama|elizabeth banks|suspense|tense|happy ending|procedural
81791,loneliness|sparse dialog|elle fanning|sofia coppola|boring|ending|nudity (topless)|groupies|independent film|los angeles
81802,altered perception|farce|love|mistaken identity|nudity (topless)
81804,emily blunt|assassin|british|romantic comedy|bill nighy|comedy|rupert grint|bill nighty|romance|funny
81806,dracula|history|ottoman empire|romania
81817,terrorism|criterion|revolutionary|01/11|03/11|04/11|05/11|06/11|car bomb|edgar ramirez
81819,javier bardem|alejandro gonzález iñárritu|alejandro gonzã¡lez iã±ã¡rritu|cancer|barcelona|chinese|drugs|good acting|long|atmospheric
81823,carpathian mountains|crime|hungarian minority|peter strickland|rape|revenge|revenge as motive|romania|social drama|szekely
81825,exploitation
81831,mother|parent child relationship
81834,magic|based on a book|emma watson|harry potter|alan rickman|dark|dark fantasy|british|helena bonham carter|daniel radcliffe
81845,based on a true story|historical|complex characters|colin firth|excellent script|oscar (best picture)|england|friendship|drama|great performances
81847,animation|fairy tale|disney|visually appealing|musical|singing|comedy|mother daughter relationship|3d|songs
81851,bd-r|dust storm|mexican|quicksand
81853,bd-r|dvd-r|experiment|government|radioactive|youth gang
81857,bd-r|jealousy|may day|opera|robert z. leonard
81859,bd-r|might like|musical|sport
81880,irvine welsh|dark humor|funny|revenge|scottish
81898,musicians
81906,ptsd|war correspondent|war photographer
81908,high school|high school sports|independent film|native american
81910,documentary|don argott|01/11|03/11|04/11|05/11|06/11|agenda|bd-r|not well researched
81930,woman director
81932,christian bale|mark wahlberg|amy adams|true story|boxing|sports|sexy redhead|family relationships|brothers|cliche
81949,anna paquin|elijah wood|adultery|cheating|friendship|romance|romantic literature|wedding|woman director
81954,amazon|based on a true story|central and south america|conquest|discovery of america|exploration|gold|jungle|river|spain
81957,forbidden love|homosexuality|lesbian director|lesbian relationship|lesbians|racial segregation|south africa|woman director
81959,michel deville
81981,pierre richard
81983,abbas kiarostami|alley|bread|dog|short
81985,autobiographical|child neglect|neglect
81987,woman director
81989,betrayal|polish|sexual assault
81993,little red riding hood|werewolf|dark fairy tale|fairy tale|felicia day|red|red hair|warrior woman|werewolf hunters|werewolves
82003,chantal akerman|cologne germany|criterion|woman director
82005,dvd-ram|independent film|magnolia pictures|woman director
82007,poverty|workhouse|bankruptcy|broken heart|death of husband|devastation|foster parents|grown son|loss of business|loss of home
82015,remake|bd-r|child killer|film noir|tivo19
82017,bd-r|dvd-ram|two-color technicolor
82022,shark|boat|boat accident|boring|great white shark|realistic tragedy|script|underwater
82026,religion|community|hasidic judaism|judaism|sexist perspective|stereotyped characters
82030,bd-r|ingmar bergman
82032,bd-r|cellist|critic|music critic
82037,02/11|03/11|05/11|06/11|afghanistan|amir bar-lev|corruption|military
82041,horror|torture|australian|gore|serial killer|soundtrack|survival|crazy family|disturbing|heavy metal
82043,china|education|rebellion
82045,catastrophe|concealed identity|disaster|electrical storm|infidelity|jumping from height|lightning|marriage crisis|married couple|masked ball
82049,based on novel or book|california|hitchhiker|hostage|hostage-taking|murder|nudity (full frontal)|pasquale festa campanile|psychopath|rape
82051,spy|black cat|criterion|josef von sternberg|marlene dietrich|might like|secret service|world war i
82053,politics|corruption|true story|2000s|biography|duringcreditsstinger|fraud|george hickenlooper|history
82055,actress|auction|bd-r|betting on horse|black sheep|broken engagement|engaged|grand duke|happy go lucky|heiress
82059,based on a true story|cold war|spy thriller|christian carion|double agent|espionage|france|iron curtain|kgb|soviet union
82061,daniel auteuil|marriage|swinger|switch partners (swing)|wife husband relationship
82063,woman director
82066,bigotry|intolerance|koran|london england|missing person|muslim|religious education
82068,drug dealer|drugs|nudity (full frontal)
82070,black and white|film noir|organized crime|revenge|samuel fuller
82093,colin farrell|keira knightley|unpredictable|death|duringcreditsstinger|gangster|gangsters|london|loss of loved one|murdered sister
82095,alien invasion|aliens|just not good|boring|stupid ending|cgi|evil ending|acting|hot girls!|plot
82097,mental control|schizophrenia
82102,1970s|biography|independent film|mat whitecross|musicians|polio|punk|punk rock|rock and roll|rock star
82106,adultery|based on play or musical|dating|dvd-video|hilarious|midlife crisis
82108,independent film
82110,family secret
82115,christmas
82119,borys lankosz|comedy|communism|polish|spinster
82121,don siegel|film noir|scotland yard
82123,bd-r|little italy
82129,bd-r|david lean|forgiveness|might like|switzerland
82131,anthony mann|bd-r|korean war
82139,little girl|abduction|chloë grace moretz|kidnapping|soccer|strip club
82141,mafia|martin ritt|sibling relationship|vietnam veteran
82143,alaska|wilderness|survivalist|nature|diy|solitude|not available from netflix|01/12|11/11|12/11
82150,surreal|beautiful visuals|buddy movie|funny|great cinematography|quirky|11/11|12/11|agoraphobia|bizarre
82152,beauty and the beast|alex pettyfer|neil patrick harris|vanessa hudgens|based on novel or book|based on young adult novel|beautiful woman|blind tutor|boring|curse
82167,anne hathaway|jake gyllenhaal|happy ending|female nudity|nudity (topless)|romance|romantic comedy|drug use|great soundtrack|illness
82169,based on a book|magic|narnia|alternate reality|dragons|talking animals|c.s. lewis|christian allegory|author:c.s. lewis|sword and sorcery
82173,self obsessed|criterion|lena dunham|mumblecore|boring|coming of age|dialogue|nudity (topless)|nyc|out of touch
82175,bryan poyser
82179,jamaica
82182,clv|condemned man|ernst lubitsch|h. bruce humberstone|james cruze|might like|norman taurog|norman z. mcleod|road hog|stephen roberts
82184,alcoholic father|b movie|betting|boxing|secret life
82186,baby|bad sequel|bd-r|monster|mutant|second part|sequel
82188,bd-r|new york|night club singer|tivo
82194,alcoholic father|cattle|death of brother|grave digging|panther
82196,based on a book|based on novel or book|bd-r|black men|clarence brown|falsely accused|might like|mississippi|small town|warner
82202,predictable|johnny depp|angelina jolie|venice|chemistry between actors|dialogue|lazy writing|bland|italy|slow paced
82227,biography|clean|henry koster
82235,anthology|artist|bd-r|love|might like|trapeze artist
82240,vampires|gothic|rock and roll|vampire|duringcreditsstinger|metal|rock
82242,original|christmas|male nudity|finnish|santa claus|all-male cast|no payoff|not just comedy|bad parenting|creepy
82244,russian roulette|gambling|weak plot|jason statham|remake|alexander skarsgård|circle shooting|drug overdose|emmanuelle chriqui|flashback
82261,fascinating
82274,psychotic break|robot
82276,call center|household|job interview|marriage problems|married couple|rich vs poor|shortage of money|unemployment|workplace
82280,documentary|working class
82283,bd-r|daughter|prostitute|prostitution|step father
82298,budd boetticher|mexican|texan
82300,based on a book|bd-r|blaxploitation|harlem|new york city
82302,criterion|01/12|05/11|06/11|11/11|12/11|bd-r|marco ferreri
82304,mirror
82306,barmaid|bd-r|beer|camaraderie|duty|dvd-ram|ernst lubitsch|heidelberg|john m. stahl|love
82308,francesco rosi|suspense
82311,apartment|engaged couple|fiancée|friendship|hiccups|invalid|loafer|love|manicurist|marry rich
82313,film noir|bd-r|jacques tourneur|model|suspense|tivo
82315,criterion|alcoholism|baby|bd-r|brawl|childhood friends|claude chabrol|disabled child|friendship|illness
82320,fate|turkey
82322,mia hansen-løve|woman director
82324,rural life|turkey|despair|impotence|memasa's movies|peasants|poverty|semih kaplanoglu
82330,philippines|pinoy
82332,bd-r
82335,louis malle
82337,disembodied head|georges méliès|guitar|headless|short|silent film
82353,berlin|east berlin|east germany
82356,suicide|bipolar|documentary|grief|teen suicide
82358,caribbean|costa rica|oil company
82360,zombie|adrenaline|art horror|drugs|fear|german|german movie|michael fuith|rage|relationship
82362,silent film
82364,aging|apartment|landlord tenant relationship|loneliness|luchino visconti|painting|retiree
82366,slasher|horror|gore|adam green|ax|decent sequel|different cast|funny|genital mutilation|homage
