movieId,title,clean_title,year,genres,genres_list,primary_genre,genre_count
124831,They All Kissed the Bride (1942),They All Kissed the Bride,1942,Comedy|Romance,Comedy Romance,Comedy,2
124833,Men of the Fighting Lady (1954),Men of the Fighting Lady,1954,(no genres listed),,,0
124835,The Wild North (1952),The Wild North,1952,Western,Western,Western,1
124837,Voyna i mir IV. - Pierre Bezukhov (2014),Voyna i mir IV. - Pierre Bezukhov,2014,Drama,Drama,Drama,1
124839,The Lightkeepers (2009),The Lightkeepers,2009,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
124841,Special Mission Lady Chaplin (1966),Special Mission Lady Chaplin,1966,Action|Adventure,Action Adventure,Action,2
124843,From the Orient with Fury (1965),From the Orient with Fury,1965,Action|Adventure|Comedy,Action Adventure Comedy,Action,3
124845,Good Sam (1948),Good Sam,1948,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
124847,"Piranha, Piranha (1972)","Piranha, Piranha",1972,Action|Horror|Thriller,Action Horror Thriller,Action,3
124849,Long Distance Revolutionary: A Journey with Mumia Abu-Jamal (2013),Long Distance Revolutionary: A Journey with Mumia Abu-Jamal,2013,Documentary,Documentary,Documentary,1
124851,Delirium (2014),Delirium,2014,Adventure|Romance|Sci-Fi,Adventure Romance Sci-Fi,Adventure,3
124853,Why Man Creates (1968),Why Man Creates,1968,Animation|Documentary,Animation Documentary,Animation,2
124855,Moon Zero Two (1969),Moon Zero Two,1969,Sci-Fi,Sci-Fi,Sci-Fi,1
124857,Deception (2013),Deception,2013,Action,Action,Action,1
124859,The Gambler (2014),The Gambler,2014,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
124861,Dinosaur 13 (2014),Dinosaur 13,2014,Adventure|Documentary|Drama|Thriller,Adventure Documentary Drama Thriller,Adventure,4
124863,Chosen Survivors (1974),Chosen Survivors,1974,Horror|Sci-Fi,Horror Sci-Fi,Horror,2
124865,Loitering with Intent (2014),Loitering with Intent,2014,Comedy|Drama,Comedy Drama,Comedy,2
124867,Justice League: Throne of Atlantis (2015),Justice League: Throne of Atlantis,2015,Action|Animation,Action Animation,Action,2
124869,Jay And Silent Bob's Super Groovy Cartoon Movie (2013),Jay And Silent Bob's Super Groovy Cartoon Movie,2013,(no genres listed),,,0
124871,Love and Other Troubles (2012),Love and Other Troubles,2012,Comedy|Romance,Comedy Romance,Comedy,2
124873,The Turning Point (1952),The Turning Point,1952,Action|Drama,Action Drama,Action,2
124875,Jumpin' at the Boneyard (1991),Jumpin' at the Boneyard,1991,Drama,Drama,Drama,1
124877,Thunder Over the Plains (1953),Thunder Over the Plains,1953,Action,Action,Action,1
124879,The Glory Guys (1965),The Glory Guys,1965,Action|Drama|Romance|Western,Action Drama Romance Western,Action,4
124881,The Night Heaven Fell (1958),The Night Heaven Fell,1958,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
124883,Riders to the Stars (1954),Riders to the Stars,1954,Drama|Sci-Fi,Drama Sci-Fi,Drama,2
124885,The Great O'Malley (1937),The Great O'Malley,1937,Drama,Drama,Drama,1
124887,The Invisible Eye (2011),The Invisible Eye,2011,Drama,Drama,Drama,1
124889,The Adventures of Tom Thumb & Thumbelina (2002),The Adventures of Tom Thumb & Thumbelina,2002,Animation,Animation,Animation,1
124891,The Ambassador's Daughter (1956),The Ambassador's Daughter,1956,Comedy|Romance,Comedy Romance,Comedy,2
124893,Witness for the Prosecution (1982),Witness for the Prosecution,1982,Drama|Mystery|Thriller,Drama Mystery Thriller,Drama,3
124895,The Millennium Bug (2011),The Millennium Bug,2011,Horror,Horror,Horror,1
124897,Way Back Home (1931),Way Back Home,1931,Drama,Drama,Drama,1
124899,Term of Trial (1963),Term of Trial,1963,Drama,Drama,Drama,1
124901,The Ouija Experiment (2011),The Ouija Experiment,2011,Horror,Horror,Horror,1
124903,Styx (2001),Styx,2001,Action|Crime|Thriller,Action Crime Thriller,Action,3
124905,"Goodbye, My Fancy (1951)","Goodbye, My Fancy",1951,Comedy|Romance,Comedy Romance,Comedy,2
124907,The Outlaws Is Coming (1965),The Outlaws Is Coming,1965,Comedy|Western,Comedy Western,Comedy,2
124909,Hollywood Hotel (1937),Hollywood Hotel,1937,Comedy|Romance,Comedy Romance,Comedy,2
124913,Union Depot (1932),Union Depot,1932,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
124915,The Hills Run Red (1966),The Hills Run Red,1966,Action|Western,Action Western,Action,2
124917,Ten Cents a Dance (1931),Ten Cents a Dance,1931,Drama,Drama,Drama,1
124919,The Wind in the Willows (1995),The Wind in the Willows,1995,Adventure|Animation|Children|Comedy,Adventure Animation Children Comedy,Adventure,4
124921,Melody for a Street Organ (2009),Melody for a Street Organ,2009,(no genres listed),,,0
124923,The Dolphin: Story of a Dreamer (2009),The Dolphin: Story of a Dreamer,2009,Animation,Animation,Animation,1
124925,"Swing High, Swing Low (1937)","Swing High, Swing Low",1937,Drama|Romance,Drama Romance,Drama,2
124927,Toys in the Attic (2009),Toys in the Attic,2009,Animation|Children|Fantasy|Thriller,Animation Children Fantasy Thriller,Animation,4
124931,Return from the Ashes (1965),Return from the Ashes,1965,Drama,Drama,Drama,1
124933,Project: Shadowchaser (1992),Project: Shadowchaser,1992,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Action,3
124937,Willow and Wind (2000),Willow and Wind,2000,(no genres listed),,,0
124939,The Perfect Furlough (1958),The Perfect Furlough,1958,Comedy,Comedy,Comedy,1
124941,Virus (1996),Virus,1996,Action|Thriller,Action Thriller,Action,2
124943,Murder on a Honeymoon (1935),Murder on a Honeymoon,1935,Comedy|Mystery,Comedy Mystery,Comedy,2
124945,Stage Struck (1958),Stage Struck,1958,Drama|Romance,Drama Romance,Drama,2
124951,Heidi (1968),Heidi,1968,Children|Drama,Children Drama,Children,2
124953,Gun Glory (1957),Gun Glory,1957,Western,Western,Western,1
124955,Ritual (2013),Ritual,2013,Horror,Horror,Horror,1
124957,"The Foreign Duck, the Native Duck and God in a Coin Locker (2007)","The Foreign Duck, the Native Duck and God in a Coin Locker",2007,Drama,Drama,Drama,1
124959,The Iron Curtain (1948),The Iron Curtain,1948,Documentary|Thriller,Documentary Thriller,Documentary,2
124961,Voyna i mir II. - Natasha Rostova (1966),Voyna i mir II. - Natasha Rostova,1966,Drama,Drama,Drama,1
124963,House Party: Tonight's the Night (2013),House Party: Tonight's the Night,2013,(no genres listed),,,0
124965,Miracles (1986),Miracles,1986,Comedy,Comedy,Comedy,1
124969,"Ride Him, Cowboy (1932)","Ride Him, Cowboy",1932,Action|Romance|Western,Action Romance Western,Action,3
124971,This Woman Is Dangerous (1952),This Woman Is Dangerous,1952,Crime|Drama,Crime Drama,Crime,2
124973,Special Agent (1935),Special Agent,1935,Crime|Drama,Crime Drama,Crime,2
124975,The Fine Art of Love: Mine Ha-Ha (2005),The Fine Art of Love: Mine Ha-Ha,2005,(no genres listed),,,0
124977,Spanish Judges (2000),Spanish Judges,2000,Crime|Drama,Crime Drama,Crime,2
124979,The Helen Morgan Story (1957),The Helen Morgan Story,1957,Drama|Romance,Drama Romance,Drama,2
124981,Trooper Hook (1957),Trooper Hook,1957,Western,Western,Western,1
124983,Impy's Island (2006),Impy's Island,2006,Animation|Children|Fantasy,Animation Children Fantasy,Animation,3
124985,Roughly Speaking (1945),Roughly Speaking,1945,Comedy|Drama,Comedy Drama,Comedy,2
124987,Snow White (1987),Snow White,1987,Children,Children,Children,1
124989,Never Let Me Go (1953),Never Let Me Go,1953,Drama|Romance,Drama Romance,Drama,2
124991,Romance (2008),Romance,2008,Romance,Romance,Romance,1
124993,The Window (2008),The Window,2008,Drama,Drama,Drama,1
124995,The Newest City in the World (1974),The Newest City in the World,1974,Children|Drama,Children Drama,Children,2
124997,King Richard And The Crusaders (1954),King Richard And The Crusaders,1954,Adventure|Drama,Adventure Drama,Adventure,2
124999,Jeanne Eagels (1957),Jeanne Eagels,1957,Drama,Drama,Drama,1
125001,No Down Payment (1957),No Down Payment,1957,Drama,Drama,Drama,1
125003,The White Tower (1950),The White Tower,1950,Adventure,Adventure,Adventure,1
125005,This Could Be The Night (1957),This Could Be The Night,1957,Comedy,Comedy,Comedy,1
125007,The Hoodlum (1951),The Hoodlum,1951,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
125009,Underwater! (1955),Underwater!,1955,Adventure|Drama,Adventure Drama,Adventure,2
125011,That Night in Rio (1941),That Night in Rio,1941,Comedy|Romance,Comedy Romance,Comedy,2
125013,The Only Thrill (1997),The Only Thrill,1997,Drama|Romance,Drama Romance,Drama,2
125015,Somewhere I'll Find You (1942),Somewhere I'll Find You,1942,Drama|Romance|War,Drama Romance War,Drama,3
125017,Return of the Bad Men (1948),Return of the Bad Men,1948,Action|Drama|Western,Action Drama Western,Action,3
125019,The Dry Land (2010),The Dry Land,2010,Drama,Drama,Drama,1
125021,Kidco (1984),Kidco,1984,Comedy,Comedy,Comedy,1
125023,"Third Finger, Left Hand (1940)","Third Finger, Left Hand",1940,Comedy,Comedy,Comedy,1
125025,The Taqwacores (2010),The Taqwacores,2010,Action|Comedy|Drama,Action Comedy Drama,Action,3
125027,The Extraordinary Seaman (1969),The Extraordinary Seaman,1969,Adventure|Comedy|War,Adventure Comedy War,Adventure,3
125029,Splendor (1989),Splendor,1989,(no genres listed),,,0
125031,Never Say Goodbye (1946),Never Say Goodbye,1946,Comedy,Comedy,Comedy,1
125033,It Happened in Brooklyn (1947),It Happened in Brooklyn,1947,Comedy|Romance,Comedy Romance,Comedy,2
125035,"Taza, Son of Cochise (1954)","Taza, Son of Cochise",1954,Action|Drama|Western,Action Drama Western,Action,3
125037,The Gay Sisters (1942),The Gay Sisters,1942,Drama|Romance,Drama Romance,Drama,2
125039,Vigil in the Night (1940),Vigil in the Night,1940,Drama,Drama,Drama,1
125041,Life Begins for Andy Hardy (1941),Life Begins for Andy Hardy,1941,Comedy|Romance,Comedy Romance,Comedy,2
125043,The Ice Follies of 1939 (1939),The Ice Follies of 1939,1939,Drama,Drama,Drama,1
125045,The Matchmaker (2010),The Matchmaker,2010,Drama,Drama,Drama,1
125047,Kenny Rogers as The Gambler (1980),Kenny Rogers as The Gambler,1980,Western,Western,Western,1
125049,Virtue (1932),Virtue,1932,Drama,Drama,Drama,1
125051,The Cup (2012),The Cup,2012,Drama,Drama,Drama,1
125053,The Iron Mistress (1952),The Iron Mistress,1952,Action|Drama,Action Drama,Action,2
125055,Welcome Danger (1929),Welcome Danger,1929,Comedy,Comedy,Comedy,1
125057,The Little Minister (1934),The Little Minister,1934,Drama|Romance,Drama Romance,Drama,2
125059,The Web (1947),The Web,1947,Drama|Thriller,Drama Thriller,Drama,2
125061,The Big Store (1973),The Big Store,1973,Comedy,Comedy,Comedy,1
125063,Neuf mois (1994),Neuf mois,1994,Comedy,Comedy,Comedy,1
125065,The Fuller Brush Girl (1950),The Fuller Brush Girl,1950,Comedy,Comedy,Comedy,1
125067,Waltz of the Toreadors (1962),Waltz of the Toreadors,1962,Comedy,Comedy,Comedy,1
125069,Miss Grant Takes Richmond (1949),Miss Grant Takes Richmond,1949,Comedy,Comedy,Comedy,1
125071,Last Man Standing (2011),Last Man Standing,2011,Action|Drama|Thriller,Action Drama Thriller,Action,3
125073,White Cargo (1942),White Cargo,1942,Adventure|Drama,Adventure Drama,Adventure,2
125077,Eddie Izzard: Force Majeure Live (2013),Eddie Izzard: Force Majeure Live,2013,Comedy,Comedy,Comedy,1
125079,Sittin' on a Backyard Fence (1933),Sittin' on a Backyard Fence,1933,(no genres listed),,,0
125081,Mars (1968),Mars,1968,Documentary|Sci-Fi,Documentary Sci-Fi,Documentary,2
125083,Ride Clear of Diablo (1954),Ride Clear of Diablo,1954,Western,Western,Western,1
125085,Killer Holiday (2013),Killer Holiday,2013,Horror|Thriller,Horror Thriller,Horror,2
125087,Snow White (2005),Snow White,2005,Drama,Drama,Drama,1
125089,The Rising of the Moon (1957),The Rising of the Moon,1957,Comedy|Drama,Comedy Drama,Comedy,2
125091,The Feminine Touch (1941),The Feminine Touch,1941,(no genres listed),,,0
125093,Playing House (2010),Playing House,2010,Thriller,Thriller,Thriller,1
125095,Topaze (1933),Topaze,1933,Comedy|Drama,Comedy Drama,Comedy,2
125097,Kiss Toledo Goodbye (2000),Kiss Toledo Goodbye,2000,Action|Comedy|Thriller,Action Comedy Thriller,Action,3
125099,Susan Slade (1961),Susan Slade,1961,Drama|Romance,Drama Romance,Drama,2
125101,The Big Heat (1988),The Big Heat,1988,Action|Crime|Thriller,Action Crime Thriller,Action,3
125103,Homecoming (1948),Homecoming,1948,Drama|Romance|War,Drama Romance War,Drama,3
125105,Scene of the Crime (1986),Scene of the Crime,1986,Drama,Drama,Drama,1
125107,The Hessen Affair (2009),The Hessen Affair,2009,Action|Drama|Thriller,Action Drama Thriller,Action,3
125109,Torrent (1926),Torrent,1926,Drama|Romance,Drama Romance,Drama,2
125111,The Three Stooges Go Around the World in a Daze (1963),The Three Stooges Go Around the World in a Daze,1963,Comedy,Comedy,Comedy,1
125113,Scene of the Crime (1949),Scene of the Crime,1949,Crime,Crime,Crime,1
125115,Riding Shotgun (1954),Riding Shotgun,1954,Western,Western,Western,1
125117,I'll Take Sweden (1965),I'll Take Sweden,1965,Comedy|Romance,Comedy Romance,Comedy,2
125119,Johnny Cool (1963),Johnny Cool,1963,Action|Thriller,Action Thriller,Action,2
125121,The Red Dragon (1945),The Red Dragon,1945,Mystery,Mystery,Mystery,1
125123,Welcome to Death Row (2001),Welcome to Death Row,2001,Documentary,Documentary,Documentary,1
125125,Pure Country 2: The Gift (2010),Pure Country 2: The Gift,2010,Drama|Romance,Drama Romance,Drama,2
125127,Voyna i mir III. - Borogyino (1967),Voyna i mir III. - Borogyino,1967,(no genres listed),,,0
125129,Witchboard III: The Possession (1995),Witchboard III: The Possession,1995,Horror,Horror,Horror,1
125131,The Miracle (1991),The Miracle,1991,Drama|Romance,Drama Romance,Drama,2
125133,Prairie Fever (2008),Prairie Fever,2008,Action|Western,Action Western,Action,2
125135,Unstable Fables: Tortoise vs. Hare (2008),Unstable Fables: Tortoise vs. Hare,2008,Animation|Children|Drama,Animation Children Drama,Animation,3
125137,Perfect Understanding (1933),Perfect Understanding,1933,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
125139,Pleasure or Pain (2012),Pleasure or Pain,2012,Drama|Thriller,Drama Thriller,Drama,2
125141,"Y/N: You Lie, You Die (2012)","Y/N: You Lie, You Die",2012,Thriller,Thriller,Thriller,1
125143,"Cossacks, The (1928)","Cossacks, The",1928,Action|Drama|Romance|War,Action Drama Romance War,Action,4
125145,BlackJacks (2014),BlackJacks,2014,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Action,3
125147,The Black Knight (1954),The Black Knight,1954,Action|Adventure,Action Adventure,Action,2
125149,The Big Shakedown (1934),The Big Shakedown,1934,Crime,Crime,Crime,1
125151,Home Movies (1980),Home Movies,1980,Comedy,Comedy,Comedy,1
125153,Mother Riley Meets the Vampire (1952),Mother Riley Meets the Vampire,1952,Comedy|Horror,Comedy Horror,Comedy,2
125155,The Pee-Wee Herman Show on Broadway (2011),The Pee-Wee Herman Show on Broadway,2011,Comedy,Comedy,Comedy,1
125157,The Spanish Gardener (1956),The Spanish Gardener,1956,Drama,Drama,Drama,1
125159,Safety Patrol (1998),Safety Patrol,1998,(no genres listed),,,0
125163,The Velvet Touch (1948),The Velvet Touch,1948,Drama|Thriller,Drama Thriller,Drama,2
125165,Two Weeks with Love (1950),Two Weeks with Love,1950,Comedy|Romance,Comedy Romance,Comedy,2
125169,Shadows Over Chinatown (1946),Shadows Over Chinatown,1946,Comedy|Crime|Mystery|Thriller,Comedy Crime Mystery Thriller,Comedy,4
125171,Voodoo Island (1957),Voodoo Island,1957,Horror,Horror,Horror,1
125173,Tom Sawyer (2011),Tom Sawyer,2011,Adventure,Adventure,Adventure,1
125175,Rio Rita (1929),Rio Rita,1929,Romance|Western,Romance Western,Romance,2
125177,Small Town Girl (1936),Small Town Girl,1936,Comedy|Romance,Comedy Romance,Comedy,2
125179,The Bounty Hunter (1954),The Bounty Hunter,1954,Action|Comedy|Romance|Western,Action Comedy Romance Western,Action,4
125181,Me and My Gal (1932),Me and My Gal,1932,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
125183,Venus and Serena (2012),Venus and Serena,2012,Documentary,Documentary,Documentary,1
125185,Nine Days of One Year (1961),Nine Days of One Year,1961,Drama|Romance,Drama Romance,Drama,2
125187,Jump Out Boys (2008),Jump Out Boys,2008,Action|Thriller,Action Thriller,Action,2
125189,I Died a Thousand Times (1955),I Died a Thousand Times,1955,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
125191,The Gay Falcon (1941),The Gay Falcon,1941,Crime|Drama|Mystery|Romance,Crime Drama Mystery Romance,Crime,4
125193,Yellowstone Kelly (1950),Yellowstone Kelly,1950,Action|Western,Action Western,Action,2
125195,The Last Challenge (1967),The Last Challenge,1967,Western,Western,Western,1
125197,That’s What She Said (2012),That’s What She Said,2012,Comedy,Comedy,Comedy,1
125199,Weapons (2007),Weapons,2007,Crime|Drama,Crime Drama,Crime,2
125201,OP Center (1995),OP Center,1995,Action|Thriller,Action Thriller,Action,2
125203,Two Seconds (1932),Two Seconds,1932,Drama,Drama,Drama,1
125205,TekWar (1994),TekWar,1994,Sci-Fi,Sci-Fi,Sci-Fi,1
125207,The Prisoner (1955),The Prisoner,1955,Drama,Drama,Drama,1
125209,Son of Morning (2011),Son of Morning,2011,Comedy|Drama,Comedy Drama,Comedy,2
125211,War and Peace (1965),War and Peace,1965,(no genres listed),,,0
125213,Red Heat (1985),Red Heat,1985,Thriller,Thriller,Thriller,1
125215,Percentage (2013),Percentage,2013,Crime,Crime,Crime,1
125217,Parachute Jumper (1933),Parachute Jumper,1933,Drama,Drama,Drama,1
125219,The Way Back (1957),The Way Back,1957,Western,Western,Western,1
125221,The Beast of Hollow Mountain (1956),The Beast of Hollow Mountain,1956,Horror|Sci-Fi|Western,Horror Sci-Fi Western,Horror,3
125223,The Woman on Pier 13 (1949),The Woman on Pier 13,1949,Drama|Thriller,Drama Thriller,Drama,2
125225,Midnight (1934),Midnight,1934,Crime|Drama,Crime Drama,Crime,2
125227,Hanzo the Razor: Who's Got the Gold? (1974),Hanzo the Razor: Who's Got the Gold?,1974,Action|Drama,Action Drama,Action,2
125229,The Good Die Young (1954),The Good Die Young,1954,Crime,Crime,Crime,1
125231,Real (2013),Real,2013,Drama|Sci-Fi,Drama Sci-Fi,Drama,2
125233,Playdate (2012),Playdate,2012,(no genres listed),,,0
125235,Charlie Valentine (2009),Charlie Valentine,2009,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
125237,The Learning Tree (1969),The Learning Tree,1969,Drama,Drama,Drama,1
125239,Spider's Web (2002),Spider's Web,2002,Drama|Mystery|Romance|Thriller,Drama Mystery Romance Thriller,Drama,4
125241,The Next Voice You Hear.... (1950),The Next Voice You Hear....,1950,Drama,Drama,Drama,1
125245,The Great Rupert (1950),The Great Rupert,1950,Children|Comedy,Children Comedy,Children,2
125247,Too Many Crooks (1959),Too Many Crooks,1959,Comedy,Comedy,Comedy,1
125249,The Legend of Hell's Gate: An American Conspiracy (2011),The Legend of Hell's Gate: An American Conspiracy,2011,Action|Adventure|Western,Action Adventure Western,Action,3
